date,product_id,product_name,category,is_perishable,shelf_life_days,quantity_sold,unit_price,cost_price,total_amount,day_of_week,is_weekend,is_holiday,month,year,week_of_year,temperature_avg,rainfall_mm,weather_condition,neighbourhood_activity,profit_margin,spoilage_risk_score,is_quantity_outlier,is_total_amount_outlier,sales_lag_1,sales_lag_7,sales_lag_14,sales_roll_mean_7,sales_roll_std_7,sales_roll_mean_14,day_of_year,day_sin,day_cos,month_sin,month_cos,weekday_num,weekday_sin,weekday_cos,trend_day,revenue_per_unit,category_enc,weather_condition_enc,day_of_week_enc,temperature_avg_scaled,rainfall_mm_scaled,unit_price_scaled,cost_price_scaled,profit_margin_scaled,sales_roll_mean_7_scaled,sales_roll_std_7_scaled,sales_roll_mean_14_scaled,trend_day_scaled,sales_lag_1_scaled,sales_lag_7_scaled,sales_lag_14_scaled
2025-12-13,P001,Fresh Milk (1L),Dairy,1,3,32,85.0,63.0,2720.0,Saturday,1,0,12,2025,50,19.5,0.0,Partly Cloudy,0,0.2588,0.3783,False,False,42.0,34.0,44.0,32.0,5.859465277082325,30.5,347,-0.30881248126625377,0.9511229423235357,-2.4492935982947064e-16,1.0,5,-0.9749279121818236,-0.2225209339563146,712,85.0,4,3,2,-0.27831936678534336,-0.3494310121283485,-0.6873793659447387,-0.6154310729959156,-0.7965762930791203,1.0808233469400483,-0.03714721803082326,0.9336705160793307,1.6443835638887645,1.8041252828701946,1.0705780826697178,1.9332650711890829
2025-12-14,P001,Fresh Milk (1L),Dairy,1,3,35,85.0,63.0,2975.0,Sunday,1,0,12,2025,50,18.9,9.0,Light Rain,0,0.2588,0.4603,False,False,32.0,35.0,31.0,31.714285714285715,5.794085654478079,29.642857142857142,348,-0.29240597695107734,0.9562942772197719,-2.4492935982947064e-16,1.0,6,-0.7818314824680299,0.6234898018587334,713,85.0,4,1,3,-0.5445590053285315,0.26097380673214876,-0.6873793659447387,-0.6154310729959156,-0.7965762930791203,1.04995001609676,-0.059421536204883996,0.8395312748578806,1.6491224214215852,0.9028209207547977,1.1601862098159437,0.7813655673591074
2025-12-15,P001,Fresh Milk (1L),Dairy,1,3,25,85.0,63.0,2125.0,Monday,0,0,12,2025,51,19.9,4.6,Heavy Rain,0,0.2588,0.4903,False,False,35.0,27.0,27.0,31.714285714285715,5.794085654478079,29.928571428571427,349,-0.27591294500296043,0.9611826292540837,-2.4492935982947064e-16,1.0,0,0.0,1.0,714,85.0,4,0,1,-0.10082627442321897,-0.03744632693298325,-0.6873793659447387,-0.6154310729959156,-0.7965762930791203,1.04995001609676,-0.059421536204883996,0.8709110219316971,1.6538612789544058,1.1732122293894167,0.4433211926461367,0.42693495079603805
2025-12-16,P001,Fresh Milk (1L),Dairy,1,3,28,85.0,63.0,2380.0,Tuesday,0,0,12,2025,51,21.5,7.6,Light Rain,1,0.2588,0.5383,False,False,25.0,24.0,23.0,31.428571428571427,6.1062029351892955,29.785714285714285,350,-0.2593382659754056,0.9657865518844574,-2.4492935982947064e-16,1.0,1,0.7818314824680298,0.6234898018587336,715,85.0,4,1,5,0.6091460950252818,0.16602194602051584,-0.6873793659447387,-0.6154310729959156,-0.7965762930791203,1.0190766852534712,0.046914342487274725,0.8552211483947889,1.6586001364872263,0.27190786727401983,0.17449681120745902,0.07250433423296866
2025-12-17,P001,Fresh Milk (1L),Dairy,1,3,33,85.0,63.0,2805.0,Wednesday,0,0,12,2025,51,19.4,0.0,Overcast,0,0.2588,0.3753,False,False,28.0,32.0,30.0,32.0,5.446711546122741,30.142857142857142,351,-0.2426868445825954,0.9701046827361175,-2.4492935982947064e-16,1.0,2,0.9749279121818236,-0.22252093395631434,716,85.0,4,2,6,-0.32269263987587526,-0.3494310121283485,-0.6873793659447387,-0.6154310729959156,-0.7965762930791203,1.0808233469400483,-0.17776913606445977,0.8944458322370598,1.663338994020047,0.542299175908639,0.8913618283772661,0.69275791321834
2025-12-18,P001,Fresh Milk (1L),Dairy,1,3,27,85.0,63.0,2295.0,Thursday,0,0,12,2025,51,22.7,0.0,Partly Cloudy,0,0.2588,0.4743,False,False,33.0,30.0,26.0,32.142857142857146,5.459809869356619,30.357142857142858,352,-0.22596360824801906,0.974135744004672,-2.4492935982947064e-16,1.0,3,0.43388373911755823,-0.900968867902419,717,85.0,4,3,4,1.1416253721116567,-0.3494310121283485,-0.6873793659447387,-0.6154310729959156,-0.7965762930791203,1.096260012361693,-0.17330664136601034,0.9179806425424224,1.6680778515528676,0.9929513569663374,0.7121455740848143,0.33832729665527067
2025-12-19,P001,Fresh Milk (1L),Dairy,1,3,35,85.0,63.0,2975.0,Friday,0,0,12,2025,51,18.9,0.0,Sunny,1,0.2588,0.3603,False,False,27.0,42.0,22.0,31.714285714285715,5.765248931147322,30.428571428571427,353,-0.20917350564635637,0.9778785428342386,-2.4492935982947064e-16,1.0,4,-0.433883739117558,-0.9009688679024191,718,85.0,4,4,0,-0.5445590053285315,-0.3494310121283485,-0.6873793659447387,-0.6154310729959156,-0.7965762930791203,1.04995001609676,-0.06924597882142682,0.9258255793108764,1.6728167090856882,0.4521687396970992,1.7874430998395248,-0.016103319907798674
2025-12-20,P001,Fresh Milk (1L),Dairy,1,3,32,85.0,63.0,2720.0,Saturday,1,0,12,2025,51,23.0,0.0,Sunny,0,0.2588,0.4833,False,False,35.0,32.0,34.0,30.714285714285715,4.029651999626676,31.357142857142858,354,-0.19232150523909483,0.9813319716704275,-2.4492935982947064e-16,1.0,5,-0.9749279121818236,-0.2225209339563146,719,85.0,4,4,2,1.2747451913832508,-0.3494310121283485,-0.6873793659447387,-0.6154310729959156,-0.7965762930791203,0.9418933581452503,-0.6605500692201287,1.0278097573007807,1.677555566618509,1.1732122293894167,0.8913618283772661,1.0471885297814094
2025-12-21,P001,Fresh Milk (1L),Dairy,1,3,37,85.0,63.0,3145.0,Sunday,1,0,12,2025,51,21.3,30.7,Light Rain,0,0.2588,0.5323,False,False,32.0,35.0,35.0,30.714285714285715,4.029651999626676,31.214285714285715,355,-0.17541259380427843,0.9844950085880858,-2.4492935982947064e-16,1.0,6,-0.7818314824680299,0.6234898018587334,720,85.0,4,1,3,0.5203995488442197,1.732727647762459,-0.6873793659447387,-0.6154310729959156,-0.7965762930791203,0.9418933581452503,-0.6605500692201287,1.0121198837638725,1.6822944241513296,0.9028209207547977,1.1601862098159437,1.1357961839221768
2025-12-22,P001,Fresh Milk (1L),Dairy,1,3,26,85.0,63.0,2210.0,Monday,0,0,12,2025,52,21.4,0.0,Sunny,0,0.2588,0.4353,False,False,37.0,25.0,27.0,31.0,4.434711565216696,31.357142857142858,356,-0.15845177496083632,0.9873667175937016,-2.4492935982947064e-16,1.0,0,0.0,1.0,721,85.0,4,4,1,0.56477282193475,-0.3494310121283485,-0.6873793659447387,-0.6154310729959156,-0.7965762930791203,0.9727666889885387,-0.5225494922205773,1.0278097573007807,1.6870332816841502,1.3534731018124961,0.26410493835368487,0.42693495079603805
2025-12-23,P001,Fresh Milk (1L),Dairy,1,3,26,85.0,63.0,2210.0,Tuesday,0,0,12,2025,52,20.9,0.0,Sunny,1,0.2588,0.4203,False,False,26.0,28.0,24.0,31.142857142857142,4.220133150686584,31.285714285714285,357,-0.14144406768794202,0.9899462489023779,-2.4492935982947064e-16,1.0,1,0.7818314824680298,0.6234898018587336,722,85.0,4,4,5,0.34290645648209367,-0.3494310121283485,-0.6873793659447387,-0.6154310729959156,-0.7965762930791203,0.9882033544101829,-0.5956546538618556,1.0199648205323264,1.691772139216971,0.36203830348555954,0.5329293197923626,0.161111988373736
2025-12-24,P001,Fresh Milk (1L),Dairy,1,3,21,85.0,63.0,1785.0,Wednesday,0,0,12,2025,52,20.0,0.0,Partly Cloudy,0,0.2588,0.4115,False,False,26.0,33.0,32.0,30.857142857142858,4.525062483125567,31.428571428571427,358,-0.12439450483979998,0.9922328391893008,-2.4492935982947064e-16,1.0,2,0.9749279121818236,-0.22252093395631434,723,85.0,4,3,6,-0.05645300133268707,-0.3494310121283485,-0.6873793659447387,-0.6154310729959156,-0.7965762930791203,0.9573300235668945,-0.49176765205911493,1.0356546940692348,1.6965109967497916,0.36203830348555954,0.9809699555234919,0.8699732214998748
2025-12-25,P001,Fresh Milk (1L),Dairy,1,3,32,85.0,63.0,2720.0,Thursday,0,1,12,2025,52,25.4,1.7,Light Rain,0,0.2588,0.6553,False,False,21.0,27.0,30.0,29.142857142857142,5.6987885095158965,30.642857142857142,359,-0.10730813165636247,0.9942258118156161,-2.4492935982947064e-16,1.0,3,0.43388373911755823,-0.900968867902419,724,85.0,4,1,4,2.3397037455560006,-0.23413232412136567,-0.6873793659447387,-0.6154310729959156,-0.7965762930791203,0.7720900385071634,-0.09188851664030434,0.9493603896162389,1.7012498542826122,-0.08861387757213893,0.4433211926461367,0.69275791321834
2025-12-26,P001,Fresh Milk (1L),Dairy,1,3,59,85.0,63.0,5015.0,Friday,0,1,12,2025,52,19.9,0.0,Sunny,1,0.2588,0.3903,False,False,32.0,35.0,42.0,29.857142857142858,5.698788509515901,30.785714285714285,360,-0.09019000427034513,0.9959245770286599,-2.4492935982947064e-16,1.0,4,-0.433883739117558,-0.9009688679024191,725,85.0,4,4,0,-0.10082627442321897,-0.3494310121283485,-0.6873793659447387,-0.6154310729959156,-0.7965762930791203,0.8492733656153848,-0.09188851664030283,0.9650502631531472,1.7059887118154329,0.9028209207547977,1.1601862098159437,1.7560497629075482
2025-12-27,P001,Fresh Milk (1L),Dairy,1,3,43,85.0,63.0,3655.0,Saturday,1,0,12,2025,52,21.1,0.0,Overcast,0,0.2588,0.4263,False,False,59.0,32.0,32.0,33.285714285714285,12.486182839633662,32.0,361,-0.07304518821104743,0.9973286321364752,-2.4492935982947064e-16,1.0,5,-0.9749279121818236,-0.2225209339563146,726,85.0,4,2,2,0.4316530026631574,-0.3494310121283485,-0.6873793659447387,-0.6154310729959156,-0.7965762930791203,1.2197533357348465,2.2205228259121585,1.0984141882168683,1.7107275693482535,3.3363426984663698,0.8913618283772661,0.8699732214998748
2025-12-28,P001,Fresh Milk (1L),Dairy,1,3,43,85.0,63.0,3655.0,Sunday,1,0,12,2025,52,22.8,9.3,Light Rain,1,0.2588,0.5773,False,False,43.0,37.0,35.0,34.857142857142854,12.979837844757185,32.785714285714285,362,-0.05587875690537313,0.9984375616565666,-2.4492935982947064e-16,1.0,6,-0.7818314824680299,0.6234898018587334,727,85.0,4,1,3,1.1859986452021885,0.28132063402749874,-0.6873793659447387,-0.6154310729959156,-0.7965762930791203,1.389556655372933,2.388707165532754,1.184708492669864,1.7154664268810742,1.8942557190817344,1.3394024641083955,1.1357961839221768
2025-12-29,P001,Fresh Milk (1L),Dairy,1,3,36,85.0,63.0,3060.0,Monday,0,0,12,2025,1,17.5,0.0,Sunny,1,0.2588,0.3333,False,False,43.0,26.0,25.0,35.714285714285715,13.338094388058675,33.357142857142854,363,-0.03869579017652689,0.9992510374388481,-2.4492935982947064e-16,1.0,0,0.0,1.0,728,85.0,4,4,1,-1.1657848285959687,-0.3494310121283485,-0.6873793659447387,-0.6154310729959156,-0.7965762930791203,1.482176647902799,2.510762324549812,1.2474679868174972,1.7202052844138949,1.8942557190817344,0.3537130654999108,0.24971964251450335
2025-12-30,P001,Fresh Milk (1L),Dairy,1,3,25,85.0,63.0,2125.0,Tuesday,0,0,12,2025,1,21.6,21.2,Light Rain,1,0.2588,0.5413,False,False,36.0,26.0,28.0,37.142857142857146,12.641579165971484,34.142857142857146,364,-0.021501372740813793,0.999768818762748,-2.4492935982947064e-16,1.0,1,0.7818314824680298,0.6234898018587336,729,85.0,4,1,5,0.6535193681158137,1.0884114500763786,-0.6873793659447387,-0.6154310729959156,-0.7965762930791203,1.6365433021192417,2.273465120132499,1.3337622912704938,1.7249441419467155,1.2633426656009565,0.3537130654999108,0.5155426049368054
2025-12-31,P001,Fresh Milk (1L),Dairy,1,3,37,85.0,63.0,3145.0,Wednesday,0,0,12,2025,1,19.8,0.0,Overcast,1,0.2588,0.3873,False,False,25.0,21.0,33.0,37.0,12.793227374930344,33.92857142857143,365,-0.004300592702981974,0.9999907524084426,-2.4492935982947064e-16,1.0,2,0.9749279121818236,-0.22252093395631434,730,85.0,4,2,6,-0.14519954751374928,-0.3494310121283485,-0.6873793659447387,-0.6154310729959156,-0.7965762930791203,1.621106636697597,2.325130460529504,1.310227480965131,1.729682999479536,0.27190786727401983,-0.09432757023121861,0.9585808756406421
2024-01-01,P002,Eggs (tray 30),Dairy,1,14,12,450.0,345.0,5400.0,Monday,0,1,1,2024,1,22.5,0.0,Sunny,2,0.2333,0.2064,False,False,12.0,12.0,12.0,12.0,0.0,12.0,1,0.017201575418260506,0.9998520419557735,0.49999999999999994,0.8660254037844387,0,0.0,1.0,0,450.0,4,4,1,1.0528788259305943,-0.3494310121283485,2.8463314589824393,2.8625561531533465,-1.2731763745788267,-1.0803098120901462,-2.0334205018584903,-1.0981681069502995,-1.729682999479536,-0.8997878034759962,-0.9008007145472515,-0.9021798613154721
2024-01-02,P002,Eggs (tray 30),Dairy,1,14,8,450.0,345.0,3600.0,Tuesday,0,0,1,2024,1,23.1,0.0,Partly Cloudy,2,0.2333,0.2244,False,False,12.0,12.0,12.0,12.0,0.0,12.0,2,0.03439806061360801,0.9994082116062598,0.49999999999999994,0.8660254037844387,1,0.7818314824680298,0.6234898018587336,1,450.0,4,3,5,1.3191184644737826,-0.3494310121283485,2.8463314589824393,2.8625561531533465,-1.2731763745788267,-1.0803098120901462,-2.0334205018584903,-1.0981681069502995,-1.7249441419467155,-0.8997878034759962,-0.9008007145472515,-0.9021798613154721
2024-01-03,P002,Eggs (tray 30),Dairy,1,14,10,450.0,345.0,4500.0,Wednesday,0,0,1,2024,1,19.1,4.2,Heavy Rain,2,0.2333,0.2044,False,False,8.0,12.0,12.0,10.0,2.8284271247461903,10.0,3,0.051584366869408364,0.9986686402879997,0.49999999999999994,0.8660254037844387,2,0.9749279121818236,-0.22252093395631434,2,450.0,4,0,6,-0.45581245914746776,-0.06457542999344976,2.8463314589824393,2.8625561531533465,-1.2731763745788267,-1.2964231279931657,-1.0697978439227374,-1.3178263364670164,-1.7202052844138949,-1.260309548322155,-0.9008007145472515,-0.9021798613154721
2024-01-04,P002,Eggs (tray 30),Dairy,1,14,8,450.0,345.0,3600.0,Thursday,0,0,1,2024,1,21.5,0.0,Sunny,2,0.2333,0.1764,False,False,10.0,12.0,12.0,10.0,2.0,10.0,4,0.06875540848113941,0.9976335468520451,0.49999999999999994,0.8660254037844387,3,0.43388373911755823,-0.900968867902419,3,450.0,4,4,4,0.6091460950252818,-0.3494310121283485,2.8463314589824393,2.8625561531533465,-1.2731763745788267,-1.2964231279931657,-1.3520363859271145,-1.3178263364670164,-1.7154664268810742,-1.0800486758990755,-0.9008007145472515,-0.9021798613154721
2024-01-05,P002,Eggs (tray 30),Dairy,1,14,10,450.0,345.0,4500.0,Friday,0,0,1,2024,1,20.7,0.0,Sunny,2,0.2333,0.1524,False,False,8.0,12.0,12.0,9.5,1.9148542155126762,9.5,5,0.08590610426133272,0.9963032375991965,0.49999999999999994,0.8660254037844387,4,-0.433883739117558,-0.9009688679024191,4,450.0,4,4,0,0.25415991030103147,-0.3494310121283485,2.8463314589824393,2.8625561531533465,-1.2731763745788267,-1.3504514569689205,-1.381044878471204,-1.3727408938461956,-1.7107275693482535,-1.260309548322155,-0.9008007145472515,-0.9021798613154721
2024-01-06,P002,Eggs (tray 30),Dairy,1,14,6,450.0,345.0,2700.0,Saturday,1,0,1,2024,1,23.2,0.0,Partly Cloudy,2,0.2333,0.3274,False,False,10.0,12.0,12.0,9.6,1.6733200530681511,9.6,6,0.10303137904317879,0.9946781061893646,0.49999999999999994,0.8660254037844387,5,-0.9749279121818236,-0.2225209339563146,5,450.0,4,3,2,1.363491737564313,-0.3494310121283485,2.8463314589824393,2.8625561531533465,-1.2731763745788267,-1.3396457911737696,-1.463333649343448,-1.3617579823703598,-1.7059887118154329,-1.0800486758990755,-0.9008007145472515,-0.9021798613154721
2024-01-07,P002,Eggs (tray 30),Dairy,1,14,6,450.0,345.0,2700.0,Sunday,1,0,1,2024,1,23.7,0.0,Sunny,2,0.2333,0.3424,False,False,6.0,12.0,12.0,9.0,2.0976176963403033,9.0,7,0.1201261651823505,0.9927586335250793,0.49999999999999994,0.8660254037844387,6,-0.7818314824680299,0.6234898018587334,6,450.0,4,4,3,1.5853581030169692,-0.3494310121283485,2.8463314589824393,2.8625561531533465,-1.2731763745788267,-1.4044797859446754,-1.318778812067067,-1.4276554512253747,-1.7012498542826122,-1.4405704207452343,-0.9008007145472515,-0.9021798613154721
2024-01-08,P002,Eggs (tray 30),Dairy,1,14,12,450.0,345.0,5400.0,Monday,0,0,1,2024,2,20.7,0.0,Partly Cloudy,2,0.2333,0.1524,False,False,6.0,12.0,12.0,8.571428571428571,2.2253945610567474,8.571428571428571,8,0.13718540405660057,0.9905453876091833,0.49999999999999994,0.8660254037844387,0,0.0,1.0,7,450.0,4,3,1,0.25415991030103147,-0.3494310121283485,2.8463314589824393,2.8625561531533465,-1.2731763745788267,-1.450789782209608,-1.2752462490664185,-1.4747250718360998,-1.6965109967497916,-1.4405704207452343,-0.9008007145472515,-0.9021798613154721
2024-01-09,P002,Eggs (tray 30),Dairy,1,14,13,450.0,345.0,5850.0,Tuesday,0,0,1,2024,2,20.6,0.0,Overcast,2,0.2333,0.1494,False,False,12.0,8.0,12.0,8.571428571428571,2.2253945610567474,9.0,9,0.1542040475626894,0.988039023376751,0.49999999999999994,0.8660254037844387,1,0.7818314824680298,0.6234898018587336,8,450.0,4,2,5,0.20978663721050111,-0.3494310121283485,2.8463314589824393,2.8625561531533465,-1.2731763745788267,-1.450789782209608,-1.2752462490664185,-1.4276554512253747,-1.691772139216971,-0.8997878034759962,-1.259233223132155,-0.9021798613154721
2024-01-10,P002,Eggs (tray 30),Dairy,1,14,8,450.0,345.0,3600.0,Wednesday,0,0,1,2024,2,21.9,0.0,Partly Cloudy,2,0.2333,0.1884,False,False,13.0,10.0,12.0,9.285714285714286,2.751622897751175,9.444444444444445,10,0.17117705961019986,0.985240282501282,0.49999999999999994,0.8660254037844387,2,0.9749279121818236,-0.22252093395631434,9,450.0,4,3,6,0.7866391873874062,-0.3494310121283485,2.8463314589824393,2.8625561531533465,-1.2731763745788267,-1.373606455101387,-1.095964434078133,-1.3788425113327711,-1.6870332816841502,-0.8096573672644565,-1.0800169688397032,-0.9021798613154721
2024-01-11,P002,Eggs (tray 30),Dairy,1,14,5,450.0,345.0,2250.0,Thursday,0,0,1,2024,2,21.0,3.7,Heavy Rain,2,0.2333,0.4114,False,False,8.0,8.0,12.0,9.0,2.7688746209726918,9.3,11,0.18809941761179758,0.9821499931752291,0.49999999999999994,0.8660254037844387,3,0.43388373911755823,-0.900968867902419,10,450.0,4,0,4,0.3872797295726255,-0.09848680881903295,2.8463314589824393,2.8625561531533465,-1.2731763745788267,-1.4044797859446754,-1.09008690899034,-1.3947067167978673,-1.6822944241513296,-1.260309548322155,-1.259233223132155,-0.9021798613154721
2024-01-12,P002,Eggs (tray 30),Dairy,1,14,12,450.0,345.0,5400.0,Friday,0,0,1,2024,2,21.4,0.0,Sunny,2,0.2333,0.1734,False,False,5.0,10.0,12.0,8.571428571428571,3.154739442867026,8.909090909090908,12,0.20496611396949532,0.9787690698649216,0.49999999999999994,0.8660254037844387,4,-0.433883739117558,-0.9009688679024191,11,450.0,4,4,0,0.56477282193475,-0.3494310121283485,2.8463314589824393,2.8625561531533465,-1.2731763745788267,-1.450789782209608,-0.9586258287225956,-1.4376399162034075,-1.677555566618509,-1.530700856956774,-1.0800169688397032,-0.9021798613154721
2024-01-13,P002,Eggs (tray 30),Dairy,1,14,9,450.0,345.0,4050.0,Saturday,1,0,1,2024,2,22.8,0.0,Sunny,2,0.2333,0.2154,False,False,12.0,6.0,12.0,8.857142857142858,3.387652649872841,9.166666666666666,13,0.22177215755648186,0.975098513039961,0.49999999999999994,0.8660254037844387,5,-0.9749279121818236,-0.2225209339563146,12,450.0,4,4,2,1.1859986452021885,-0.3494310121283485,2.8463314589824393,2.8625561531533465,-1.2731763745788267,-1.4199164513663196,-0.8792741489003962,-1.4093505987656485,-1.6728167090856882,-0.8997878034759962,-1.4384494774246068,-0.9021798613154721
2024-01-14,P002,Eggs (tray 30),Dairy,1,14,16,450.0,345.0,7200.0,Sunday,1,0,1,2024,2,22.6,0.0,Partly Cloudy,2,0.2333,0.2094,False,False,9.0,6.0,12.0,9.285714285714286,3.1471831698777732,9.153846153846153,14,0.23851257519407648,0.9711394088771653,0.49999999999999994,0.8660254037844387,6,-0.7818314824680299,0.6234898018587334,13,450.0,4,3,3,1.0972520990211263,-0.3494310121283485,2.8463314589824393,2.8625561531533465,-1.2731763745788267,-1.373606455101387,-0.9612001909178546,-1.4107586643394736,-1.6680778515528676,-1.1701791121106153,-1.4384494774246068,-0.9021798613154721
2024-01-15,P002,Eggs (tray 30),Dairy,1,14,9,450.0,345.0,4050.0,Monday,0,0,1,2024,3,25.2,2.1,Light Rain,1,0.2333,0.3874,False,False,16.0,12.0,12.0,10.714285714285714,3.638419332360585,9.642857142857142,15,0.2551824131233728,0.9668929289391521,0.49999999999999994,0.8660254037844387,0,0.0,1.0,14,450.0,4,1,1,2.250957199374938,-0.20700322106089913,2.8463314589824393,2.8625561531533465,-1.2731763745788267,-1.2192398008849445,-0.7938399317744184,-1.3570510203092874,-1.663338994020047,-0.5392660586298373,-0.9008007145472515,-0.9021798613154721
2024-01-16,P002,Eggs (tray 30),Dairy,1,14,3,450.0,345.0,1350.0,Tuesday,0,0,1,2024,3,20.8,0.0,Sunny,1,0.2333,0.4054,False,False,9.0,13.0,8.0,10.285714285714286,3.638419332360585,9.428571428571429,16,0.2717767384711357,0.9623603298276545,0.49999999999999994,0.8660254037844387,1,0.7818314824680298,0.6234898018587336,15,450.0,4,4,5,0.2985331833915633,-0.3494310121283485,2.8463314589824393,2.8625561531533465,-1.2731763745788267,-1.265549797149877,-0.7938399317744184,-1.3805858306146497,-1.6586001364872263,-1.1701791121106153,-0.8111925874010256,-1.2566104778785414
2024-01-17,P002,Eggs (tray 30),Dairy,1,14,7,450.0,345.0,3150.0,Wednesday,0,0,1,2024,3,23.7,0.0,Sunny,1,0.2333,0.2924,False,False,3.0,8.0,10.0,8.857142857142858,4.2983939414844805,9.071428571428571,17,0.2882906407095177,0.9575429528116719,0.49999999999999994,0.8660254037844387,2,0.9749279121818236,-0.22252093395631434,16,450.0,4,4,6,1.5853581030169692,-0.3494310121283485,2.8463314589824393,2.8625561531533465,-1.2731763745788267,-1.4199164513663196,-0.568991823986898,-1.4198105144569206,-1.6538612789544058,-1.7109617293798534,-1.259233223132155,-1.0793951695970068
2024-01-18,P002,Eggs (tray 30),Dairy,1,14,9,450.0,345.0,4050.0,Thursday,0,0,1,2024,3,20.7,0.0,Sunny,1,0.2333,0.1524,False,False,7.0,5.0,8.0,8.714285714285714,4.347960660443229,8.857142857142858,18,0.3047192331091634,0.9524422234305676,0.49999999999999994,0.8660254037844387,3,0.43388373911755823,-0.900968867902419,17,450.0,4,4,4,0.25415991030103147,-0.3494310121283485,2.8463314589824393,2.8625561531533465,-1.2731763745788267,-1.435353116787964,-0.5521048364982353,-1.4433453247622832,-1.6491224214215852,-1.3504399845336945,-1.5280576045708327,-1.2566104778785414
2024-01-19,P002,Eggs (tray 30),Dairy,1,14,7,450.0,345.0,3150.0,Friday,0,0,1,2024,3,23.0,0.0,Sunny,1,0.2333,0.2714,False,False,9.0,12.0,10.0,9.285714285714286,4.029651999626673,8.928571428571429,19,0.321057654185271,0.9470596510722283,0.49999999999999994,0.8660254037844387,4,-0.433883739117558,-0.9009688679024191,18,450.0,4,4,0,1.2747451913832508,-0.3494310121283485,2.8463314589824393,2.8625561531533465,-1.2731763745788267,-1.373606455101387,-0.6605500692201296,-1.4355003879938288,-1.6443835638887645,-1.1701791121106153,-0.9008007145472515,-1.0793951695970068
2024-01-20,P002,Eggs (tray 30),Dairy,1,14,13,450.0,345.0,5850.0,Saturday,1,0,1,2024,3,22.8,0.0,Overcast,1,0.2333,0.2154,False,False,7.0,9.0,6.0,8.571428571428571,3.9096949095440037,8.714285714285714,20,0.3373010691361842,0.9413968285264122,0.49999999999999994,0.8660254037844387,5,-0.9749279121818236,-0.2225209339563146,19,450.0,4,2,2,1.1859986452021885,-0.3494310121283485,2.8463314589824393,2.8625561531533465,-1.2731763745788267,-1.450789782209608,-0.7014184971079698,-1.4590351982991916,-1.6396447063559438,-1.3504399845336945,-1.1696250959859291,-1.433825786160076
2024-01-21,P002,Eggs (tray 30),Dairy,1,14,7,450.0,345.0,3150.0,Sunday,1,0,1,2024,3,22.3,0.0,Sunny,1,0.2333,0.2504,False,False,13.0,16.0,6.0,9.142857142857142,4.259443290250165,9.214285714285714,21,0.3534446712740877,0.9354554315134164,0.49999999999999994,0.8660254037844387,6,-0.7818314824680299,0.6234898018587334,20,450.0,4,4,3,0.9641322797495322,-0.3494310121283485,2.8463314589824393,2.8625561531533465,-1.2731763745788267,-1.3890431205230311,-0.5822620015150206,-1.4041206409200124,-1.6349058488231232,-0.8096573672644565,-0.542368205962348,-1.433825786160076
2024-01-22,P002,Eggs (tray 30),Dairy,1,14,8,450.0,345.0,3600.0,Monday,0,0,1,2024,4,22.3,0.0,Partly Cloudy,1,0.2333,0.2004,False,False,7.0,9.0,12.0,7.857142857142857,3.0237157840738194,9.285714285714286,22,0.3694836834473831,0.9292372181882051,0.49999999999999994,0.8660254037844387,0,0.0,1.0,21,450.0,4,3,1,0.9641322797495322,-0.3494310121283485,2.8463314589824393,2.8625561531533465,-1.2731763745788267,-1.5279731093178293,-1.0032645486790472,-1.396275704151558,-1.6301669912903025,-1.3504399845336945,-1.1696250959859291,-0.9021798613154721
2024-01-23,P002,Eggs (tray 30),Dairy,1,14,8,450.0,345.0,3600.0,Tuesday,0,0,1,2024,4,22.3,0.0,Sunny,1,0.2333,0.2004,False,False,8.0,3.0,13.0,7.714285714285714,2.98408476836063,9.0,23,0.38541335945432564,0.9227440286201427,0.49999999999999994,0.8660254037844387,1,0.7818314824680298,0.6234898018587336,22,450.0,4,4,5,0.9641322797495322,-0.3494310121283485,2.8463314589824393,2.8625561531533465,-1.2731763745788267,-1.5434097747394735,-1.0167665209816443,-1.4276554512253747,-1.6254281337574819,-1.260309548322155,-1.7072738588632845,-0.8135722071747048
2024-01-24,P002,Eggs (tray 30),Dairy,1,14,11,450.0,345.0,4950.0,Wednesday,0,0,1,2024,4,22.1,0.0,Partly Cloudy,1,0.2333,0.1944,False,False,8.0,7.0,8.0,8.428571428571429,2.1491969707422416,8.642857142857142,24,0.4012289854475009,0.9159777842484877,0.49999999999999994,0.8660254037844387,2,0.9749279121818236,-0.22252093395631434,23,450.0,4,3,6,0.87538573356847,-0.3494310121283485,2.8463314589824393,2.8625561531533465,-1.2731763745788267,-1.4662264476312523,-1.3012061629226936,-1.4668801350676457,-1.6206892762246612,-1.260309548322155,-1.348841350278381,-1.2566104778785414
2024-01-25,P002,Eggs (tray 30),Dairy,1,14,8,450.0,345.0,3600.0,Thursday,0,0,1,2024,4,22.9,0.0,Partly Cloudy,1,0.2333,0.2184,False,False,11.0,9.0,5.0,9.0,2.2360679774997916,8.857142857142858,25,0.4169258813287287,0.908940487313808,0.49999999999999994,0.8660254037844387,3,0.43388373911755823,-0.900968867902419,24,450.0,4,3,4,1.2303719182927189,-0.3494310121283485,2.8463314589824393,2.8625561531533465,-1.2731763745788267,-1.4044797859446754,-1.271609900852913,-1.4433453247622832,-1.6159504186918405,-0.9899182396875359,-1.1696250959859291,-1.5224334403008435
